k,FinalSpeed,EstimatedSpeed,PercentError
11,2.238788811234463,2.7057345,20.857066900219618
12,2.238788811234463,2.5412028,13.5079276273219
13,2.238788811234463,2.7025168,20.713341992921173
14,2.238788811234463,2.6588418,18.762512794019802
15,2.238788811234463,2.8876104,28.980921335479515
16,2.238788811234463,2.985914,33.37184717667381
17,2.238788811234463,2.796735,24.921789597114966
18,2.238788811234463,3.1275644,39.69894858069638
19,2.238788811234463,3.2483115,45.09235991007526
20,2.238788811234463,3.1122634,39.0154991604465
21,2.238788811234463,3.514081,56.963487741574056
22,2.238788811234463,3.7030997,65.40638889421348
23,2.238788811234463,3.3618968,50.165872566488964
24,2.238788811234463,3.6698658,63.92193083233945
25,2.238788811234463,3.5365212,57.96582413753115
26,2.238788811234463,3.4982553,56.25659889327411
27,2.238788811234463,2.934638,31.08150302744777
28,2.238788811234463,2.5976603,16.029716160833438
29,2.238788811234463,2.6735013,19.417304558257513
30,2.238788811234463,2.71942,21.468355682365292
31,2.238788811234463,2.8106258,25.54224755125115
32,2.238788811234463,2.957881,32.11969610411573
33,2.238788811234463,2.7165275,21.339156617802107
34,2.238788811234463,2.743454,22.54188361694791
35,2.238788811234463,2.7376976,22.28476342120001
36,2.238788811234463,2.5759413,15.059594335458575
37,2.238788811234463,2.651693,18.443199840519757
38,2.238788811234463,2.5229669,12.69338354133078
39,2.238788811234463,2.548114,13.81663373378065
40,2.238788811234463,2.5864503,15.529000564259764
41,2.238788811234463,2.8156595,25.767089279747896
42,2.238788811234463,3.1103437,38.92974983075126
43,2.238788811234463,2.9223454,30.53242830194388
44,2.238788811234463,2.5625834,14.462937890496368
45,2.238788811234463,2.48741,11.105167938569897
46,2.238788811234463,2.560803,14.383407836576334
47,2.238788811234463,2.7137396,21.214632659515154
48,2.238788811234463,3.1383655,40.181400379402774
49,2.238788811234463,2.8880475,29.00044176783562
50,2.238788811234463,2.816481,25.80378726659959
51,2.238788811234463,2.8320017,26.49704482552921
52,2.238788811234463,2.9589562,32.16772510025652
53,2.238788811234463,3.2235177,43.98489219484948
54,2.238788811234463,3.3862224,51.252424772087146
55,2.238788811234463,3.26014,45.6207001665135
56,2.238788811234463,3.1894498,42.46318237499307
57,2.238788811234463,2.9312816,30.931580143263755
58,2.238788811234463,3.9526057,76.55107549672177
59,2.238788811234463,3.9163399,74.9311884450645
60,2.238788811234463,3.1584723,41.07951065890092
61,2.238788811234463,4.0099664,79.11320412721363
62,2.238788811234463,3.897559,74.09229972821355
63,2.238788811234463,3.9253957,75.3356863076843
64,2.238788811234463,3.546488,58.411013528810365
65,2.238788811234463,3.8021636,69.8312758149406
66,2.238788811234463,3.7965703,69.58143983944997
67,2.238788811234463,3.440004,53.6546945863774
68,2.238788811234463,3.0626836,36.80091516167402
69,2.238788811234463,3.7016783,65.34289690419324
70,2.238788811234463,3.9705505,77.35261661058696
71,2.238788811234463,4.1217833,84.10772985139316
72,2.238788811234463,4.055008,81.12507594382653
73,2.238788811234463,3.9800296,77.77601723776328
74,2.238788811234463,4.038127,80.37105265275072
75,2.238788811234463,4.4159555,97.24752604436675
76,2.238788811234463,3.6196933,61.68087231374301
77,2.238788811234463,3.716094,65.98680493582432
78,2.238788811234463,2.5618186,14.428774471511971
79,2.238788811234463,3.082555,37.688514439134266
80,2.238788811234463,2.9776142,33.00111870358005
81,2.238788811234463,1.7877622,20.146011267413293
82,2.238788811234463,1.5493164,30.79667012469522
83,2.238788811234463,3.2686253,45.999713907677666
84,2.238788811234463,2.5515084,13.968249879691141
85,2.238788811234463,3.2210088,43.872828087002596
86,2.238788811234463,4.051633,80.97432240294651
87,2.238788811234463,4.08496,82.4629443977454
88,2.238788811234463,4.686516,109.33264382009014
89,2.238788811234463,2.5745084,14.995591172086936
90,2.238788811234463,3.1121683,39.011250031963094
91,2.238788811234463,2.3813453,6.3675707201315035
92,2.238788811234463,2.1870027,2.3131325353513024
93,2.238788811234463,2.2496657,0.4858397479500952
94,2.238788811234463,1.7310545,22.678971068541614
95,2.238788811234463,1.9008756,15.093573862299497
96,2.238788811234463,2.4913015,11.278988176931279
97,2.238788811234463,2.3569858,5.279506293368803
98,2.238788811234463,2.8854678,28.885214774877028
99,2.238788811234463,4.1927986,87.27977348564885
5,4.602791945233997,7.748137,68.33559042888697
6,4.602791945233997,5.166293,12.242595487627026
7,4.602791945233997,4.828869,4.911734517283441
8,4.602791945233997,3.6808696,20.029633685125052
9,4.602791945233997,3.7605386,18.298749481228853
10,4.602791945233997,2.839185,38.31602572421717
11,4.602791945233997,2.9840212,35.16932282984362
12,4.602791945233997,4.47007,2.883512041371297
13,4.602791945233997,6.2944794,36.753506241681514
14,4.602791945233997,6.9809904,51.668606639489866
15,4.602791945233997,6.6801763,45.133135226853085
16,4.602791945233997,6.9184265,50.30934693530138
17,4.602791945233997,6.739962,46.43203910099873
18,4.602791945233997,6.354482,38.05712379634028
19,4.602791945233997,5.543889,20.446222894254497
20,4.602791945233997,6.105169,32.64055582067192
21,4.602791945233997,6.763039,46.93340895179752
22,4.602791945233997,6.124674,33.06432087867102
23,4.602791945233997,3.9497933,14.187011149494067
24,4.602791945233997,3.707276,19.455926967990145
25,4.602791945233997,4.3018265,6.53875890468725
26,4.602791945233997,4.6562767,1.1620068489570543
27,4.602791945233997,3.7809033,17.856305816712887
28,4.602791945233997,4.006946,12.945313745224263
29,4.602791945233997,4.18503,9.07627298136003
30,4.602791945233997,4.155666,9.71423596966568
31,4.602791945233997,4.4570594,3.166177476098237
32,4.602791945233997,4.2659125,7.319023245802477
33,4.602791945233997,4.324237,6.0518719667617695
34,4.602791945233997,4.256193,7.530185773053319
35,4.602791945233997,3.8514032,16.324629003117746
36,4.602791945233997,4.0099564,12.879912723071754
37,4.602791945233997,4.0255513,12.541097511682912
38,4.602791945233997,3.8436656,16.492736461769535
39,4.602791945233997,3.9684715,13.781209876131816
40,4.602791945233997,4.712678,2.387377307097862
41,4.602791945233997,5.113447,11.094467231477205
42,4.602791945233997,5.383805,16.968241497444414
43,4.602791945233997,6.471303,40.59516621962002
44,4.602791945233997,6.371436,38.425464259294884
45,4.602791945233997,5.6808634,23.422119618385775
46,4.602791945233997,5.374965,16.77619268568088
47,4.602791945233997,5.3564553,16.37404839961783
48,4.602791945233997,5.4064126,17.459417366649973
49,4.602791945233997,5.342327,16.067099740445222
50,4.602791945233997,4.998822,8.604131398885295
51,4.602791945233997,5.2749295,14.602823378319151
52,4.602791945233997,4.835403,5.053693998759097
53,4.602791945233997,4.3961625,4.48921953836606
54,4.602791945233997,5.409588,17.52840285793994
55,4.602791945233997,5.5958595,21.575330672553534
56,4.602791945233997,5.96422,29.57831068538253
57,4.602791945233997,4.292219,6.74748689365109
58,4.602791945233997,4.8245707,4.818351844436506
59,4.602791945233997,5.973689,29.784034350502836
60,4.602791945233997,4.8614483,5.619553214819944
61,4.602791945233997,4.406866,4.256674513139172
62,4.602791945233997,5.0489497,9.693198792166204
63,4.602791945233997,6.6589184,44.67128777420285
64,4.602791945233997,3.7964463,17.518619816699715
65,4.602791945233997,3.9151788,14.939045206217468
66,4.602791945233997,4.6053295,0.05513106710016579
67,4.602791945233997,3.8677971,15.968456051729454
68,4.602791945233997,4.3949747,4.515025644208274
69,4.602791945233997,3.922328,14.783721663506785
70,4.602791945233997,3.9279957,14.660585824871475
71,4.602791945233997,4.033981,12.357958074076064
72,4.602791945233997,4.0968776,10.991467273188311
73,4.602791945233997,4.3431506,5.6409529831281215
74,4.602791945233997,3.5816066,22.186215038043862
75,4.602791945233997,3.884406,15.607610858777596
76,4.602791945233997,4.34956,5.501707752849037
77,4.602791945233997,4.3015404,6.544974747122147
78,4.602791945233997,3.9940383,13.225746656543336
79,4.602791945233997,5.4168525,17.686233457099366
80,4.602791945233997,4.7133517,2.4020156160320445
81,4.602791945233997,4.1354647,10.153126244256363
82,4.602791945233997,4.6360655,0.7228990198811485
83,4.602791945233997,5.218937,13.386331215122855
84,4.602791945233997,5.2477717,14.012794894923946
85,4.602791945233997,4.9508595,7.562097213361774
86,4.602791945233997,5.164463,12.20283481551847
87,4.602791945233997,4.9775386,8.141724520415918
88,4.602791945233997,5.396757,17.24964304420959
89,4.602791945233997,5.3200684,15.583507199010239
90,4.602791945233997,5.6805787,23.415934855163055
91,4.602791945233997,4.870051,5.8064532370999045
92,4.602791945233997,4.4879594,2.49484577365458
93,4.602791945233997,5.07196,10.193118279730184
94,4.602791945233997,4.8597755,5.583211256050579
95,4.602791945233997,4.9576063,7.7086771377140355
96,4.602791945233997,5.0309114,9.301300286383341
97,4.602791945233997,5.4169407,17.68815000851679
98,4.602791945233997,5.7251687,24.38469461811653
99,4.602791945233997,5.5673847,20.95668859448302
6,1329.3628128279893,1359.3943,2.259087887188522
8,1329.3628128279893,1348.1102,1.4102558371041192
9,1329.3628128279893,1352.9252,1.7724550320708452
10,1329.3628128279893,1357.3835,2.1078317990764663
11,1329.3628128279893,1368.8417,2.969758262811172
13,1329.3628128279893,1360.0372,2.3074527376065763
14,1329.3628128279893,1338.982,0.7235980082525366
16,1329.3628128279893,1345.8928,1.2434535762641796
17,1329.3628128279893,1338.8195,0.7113667607194345
18,1329.3628128279893,1314.014,1.1545963670670094
19,1329.3628128279893,1333.612,0.3196454480207843
20,1329.3628128279893,1325.2632,0.3083905458072821
21,1329.3628128279893,1314.2283,1.1384808720065034
23,1329.3628128279893,1327.5757,0.13443502533649676
24,1329.3628128279893,1325.2661,0.3081701629688478
26,1329.3628128279893,1338.4594,0.6842780368285553
27,1329.3628128279893,1325.034,0.32562632029649574
28,1329.3628128279893,1316.4673,0.9700532877331111
29,1329.3628128279893,1306.4421,1.7241849956186532
30,1329.3628128279893,1300.0682,2.203655408487216
32,1329.3628128279893,1311.7263,1.3266878160293716
33,1329.3628128279893,1314.027,1.1536230095305915
34,1329.3628128279893,1313.5776,1.1874242273754478
35,1329.3628128279893,1322.67,0.503456905676417
36,1329.3628128279893,1328.2369,0.08469278217822798
37,1329.3628128279893,1314.4183,1.12418353536308
38,1329.3628128279893,1315.9619,1.008069327363023
39,1329.3628128279893,1319.5642,0.7370902622715495
40,1329.3628128279893,1319.0697,0.7742890488756009
41,1329.3628128279893,1311.056,1.3771095729394793
43,1329.3628128279893,1303.0154,1.9819594556406066
44,1329.3628128279893,1304.427,1.87577165798836
45,1329.3628128279893,1304.9666,1.8351844852433816
46,1329.3628128279893,1309.5585,1.4897619338524646
47,1329.3628128279893,1306.3925,1.7279223212537678
49,1329.3628128279893,1313.5919,1.186349861038081
50,1329.3628128279893,1315.873,1.014754273462196
51,1329.3628128279893,1321.23,0.6117842533851298
52,1329.3628128279893,1319.5177,0.7405888398316935
53,1329.3628128279893,1325.3557,0.3014301211600663
54,1329.3628128279893,1344.6501,1.1499745222949762
55,1329.3628128279893,1363.9701,2.60329833296805
56,1329.3628128279893,1387.6438,4.384129406790989
57,1329.3628128279893,1414.2545,6.385894276144284
58,1329.3628128279893,1418.0813,6.673760176230783
59,1329.3628128279893,1398.0807,5.169234086094814
61,1329.3628128279893,1392.5171,4.750717893289864
62,1329.3628128279893,1389.4591,4.520684123055824
63,1329.3628128279893,1389.2733,4.506708178051784
65,1329.3628128279893,1375.1053,3.440936771383645
66,1329.3628128279893,1365.3976,2.710679870995149
67,1329.3628128279893,1361.268,2.400031894985507
68,1329.3628128279893,1364.0701,2.6108188973296196
69,1329.3628128279893,1369.4392,3.0147071792334956
70,1329.3628128279893,1362.3541,2.481738832335013
71,1329.3628128279893,1372.7177,3.261324758059714
73,1329.3628128279893,1371.8668,3.197321908731094
75,1329.3628128279893,1372.1434,3.2181297217265965
76,1329.3628128279893,1376.5979,3.553212644947639
77,1329.3628128279893,1355.2692,1.9487796680547989
78,1329.3628128279893,1343.1488,1.0370375002156798
79,1329.3628128279893,1324.03,0.40115335555157433
80,1329.3628128279893,1329.4146,0.003891936254081228
82,1329.3628128279893,1312.8677,1.2408303352226864
83,1329.3628128279893,1347.5483,1.3679882452160796
84,1329.3628128279893,1366.9596,2.8281806543536887
85,1329.3628128279893,1362.0156,2.456275431877587
86,1329.3628128279893,1348.9974,1.4769951066766314
88,1329.3628128279893,1330.5415,0.08866586810513115
89,1329.3628128279893,1310.1527,1.4450609481233798
90,1329.3628128279893,1325.0812,0.3220818296450112
93,1329.3628128279893,1331.6415,0.17141044131893216
94,1329.3628128279893,1331.78,0.1818327130532196
95,1329.3628128279893,1340.23,0.8174719148072683
96,1329.3628128279893,1345.8135,1.2374848743899183
97,1329.3628128279893,1347.5308,1.366665948185474
99,1329.3628128279893,1345.7748,1.2345739843989323
5,941.00959774913,952.8961,1.263166756573448
6,941.00959774913,934.36475,0.7061406888170191
7,941.00959774913,940.24646,0.08109776882381134
8,941.00959774913,943.1129,0.22351709217032564
9,941.00959774913,942.45984,0.15411544383037876
10,941.00959774913,941.42206,0.04383168432345195
11,941.00959774913,941.2938,0.03020431393445864
12,941.00959774913,939.7982,0.1287319468993786
13,941.00959774913,937.2173,0.40300466668470525
14,941.00959774913,934.8768,0.6517284992914288
15,941.00959774913,931.9372,0.9641137504454963
16,941.00959774913,931.93207,0.9646585858156418
17,941.00959774913,932.2873,0.9269092780269979
18,941.00959774913,935.0944,0.6285989406016859
19,941.00959774913,937.1211,0.41322681601028993
20,941.00959774913,937.07574,0.4180460145819329
21,941.00959774913,937.48517,0.37453701859460925
22,941.00959774913,936.92303,0.43427432524983456
23,941.00959774913,936.86597,0.44033886181038134
24,941.00959774913,935.5119,0.5842337747469908
25,941.00959774913,937.2357,0.4010458538063254
26,941.00959774913,936.3655,0.4935251717531443
27,941.00959774913,937.1511,0.4100356374137242
28,941.00959774913,936.65405,0.46285872377639026
29,941.00959774913,939.1761,0.19484512461237663
30,941.00959774913,936.70514,0.45742982848101305
31,941.00959774913,935.80334,0.5532624784083696
32,941.00959774913,936.0632,0.5256510001856449
33,941.00959774913,936.4794,0.4814220431734863
34,941.00959774913,935.79224,0.5544429550436847
35,941.00959774913,935.73956,0.5600404898583925
36,941.00959774913,936.489,0.48039723378678434
37,941.00959774913,935.53564,0.581710668092389
38,941.00959774913,936.139,0.5175952200699241
39,941.00959774913,936.1512,0.5162979929981494
40,941.00959774913,935.8079,0.5527760182564542
41,941.00959774913,935.70325,0.5638997403969223
42,941.00959774913,935.9169,0.5411982666408649
43,941.00959774913,935.6162,0.573148969418676
44,941.00959774913,935.6891,0.5654045238001809
45,941.00959774913,934.13873,0.7301588480509278
46,941.00959774913,934.46985,0.6949715637290388
47,941.00959774913,934.32074,0.7108171924107669
48,941.00959774913,935.8026,0.5533403120326762
49,941.00959774913,935.3707,0.5992362058320653
50,941.00959774913,934.6707,0.673625692262986
51,941.00959774913,934.1841,0.7253396494792846
52,941.00959774913,934.1035,0.7339013481529978
53,941.00959774913,935.7672,0.5571022705408227
54,941.00959774913,934.36255,0.7063741896899385
55,941.00959774913,935.00964,0.6376081826151612
56,941.00959774913,934.69507,0.6710377242547954
57,941.00959774913,934.83777,0.6558731397857491
58,941.00959774913,934.3718,0.7053882971153896
59,941.00959774913,934.79156,0.6607831442524164
60,941.00959774913,934.8522,0.6543424118410549
61,941.00959774913,934.74786,0.6654272171693698
62,941.00959774913,932.88995,0.8628651774934805
63,941.00959774913,932.9736,0.8539791720518237
64,941.00959774913,934.0792,0.7364828300258295
65,941.00959774913,934.829,0.6568071432774268
66,941.00959774913,932.8889,0.8629754417945813
67,941.00959774913,933.453,0.803030578807872
68,941.00959774913,933.0104,0.850068032430423
69,941.00959774913,934.07404,0.7370341515313337
70,941.00959774913,932.1378,0.942793823520879
71,941.00959774913,932.76685,0.8759477125123283
72,941.00959774913,933.25287,0.8242986166496183
73,941.00959774913,933.5287,0.7949877709628689
74,941.00959774913,933.04803,0.8460660869139979
75,941.00959774913,933.1299,0.8373681793977485
76,941.00959774913,932.4146,0.9133791996683874
77,941.00959774913,932.82837,0.8694096880705838
78,941.00959774913,932.72064,0.8808577169789956
79,941.00959774913,932.9501,0.85647633416499
80,941.00959774913,927.55804,1.4294809901739554
81,941.00959774913,932.4694,0.9075546501161191
82,941.00959774913,930.62067,1.1040196901363988
83,941.00959774913,933.356,0.813337047893122
84,941.00959774913,930.3469,1.1331100072209466
85,941.00959774913,932.2348,0.932487354435629
86,941.00959774913,932.4065,0.9142418556711176
87,941.00959774913,932.2289,0.9331165095654398
88,941.00959774913,932.0298,0.9542742831060852
89,941.00959774913,932.60864,0.8927597753625286
90,941.00959774913,931.7961,0.979109695395212
91,941.00959774913,931.5233,1.0080962343140178
92,941.00959774913,932.1436,0.9421776406617861
93,941.00959774913,932.0272,0.954546700791158
94,941.00959774913,932.206,0.9355488103250172
95,941.00959774913,931.943,0.9634975675864034
96,941.00959774913,931.5045,1.010093964004551
97,941.00959774913,930.9247,1.0717122499138496
98,941.00959774913,931.4542,1.0154385395402628
99,941.00959774913,930.0636,1.1632186475568376
5,4.811702522446423,2.2123275,54.02193984362641
6,4.811702522446423,3.0300555,37.02737214564703
7,4.811702522446423,3.0420115,36.77889509557105
8,4.811702522446423,3.4204392,28.914158193271067
9,4.811702522446423,5.5230255,14.783187176069019
10,4.811702522446423,4.5780683,4.8555426063509515
11,4.811702522446423,5.0028954,3.973496530308724
12,4.811702522446423,5.3675694,11.552395883249176
13,4.811702522446423,5.931694,23.276407946887286
14,4.811702522446423,5.9301376,23.244061880664066
15,4.811702522446423,5.7519393,19.54062558709349
16,4.811702522446423,5.5041966,14.391873108374043
17,4.811702522446423,3.6206923,24.752367042177053
18,4.811702522446423,3.2526658,32.40093827581063
19,4.811702522446423,3.261832,32.210439369251496
20,4.811702522446423,3.271095,32.01792874350017
21,4.811702522446423,2.8316913,41.149909997626395
22,4.811702522446423,3.2582674,32.28452117625263
23,4.811702522446423,3.6173062,24.82273757411673
24,4.811702522446423,3.7763162,21.51808744809784
25,4.811702522446423,3.591039,25.36864185628755
26,4.811702522446423,3.7226567,22.6332735768453
27,4.811702522446423,3.8111482,20.79418565720508
28,4.811702522446423,3.8972678,19.00438981274694
29,4.811702522446423,3.802216,20.97981877990527
30,4.811702522446423,3.7203932,22.68031609411296
31,4.811702522446423,3.8058462,20.904374355224693
32,4.811702522446423,3.8344293,20.310342416616038
33,4.811702522446423,3.7990346,21.04593794468509
34,4.811702522446423,3.793241,21.166343797813813
35,4.811702522446423,3.7970505,21.087173233151642
36,4.811702522446423,3.879555,19.37250965005115
37,4.811702522446423,3.7998512,21.02896716085933
38,4.811702522446423,3.773699,21.57247819088772
39,4.811702522446423,3.7890115,21.254245025571166
40,4.811702522446423,3.8142433,20.72986019278874
41,4.811702522446423,3.8365946,20.265341348380854
42,4.811702522446423,3.8469148,20.05086037066357
43,4.811702522446423,3.8557825,19.86656509077592
44,4.811702522446423,3.819084,20.629259368259007
45,4.811702522446423,3.7811854,21.41689202676254
46,4.811702522446423,3.8311727,20.378022398010494
47,4.811702522446423,3.9063234,18.816190013836025
48,4.811702522446423,3.9117756,18.702879682587152
49,4.811702522446423,3.9229813,18.469995933737355
50,4.811702522446423,3.908042,18.78047456571455
51,4.811702522446423,4.516595,6.133123032647415
52,4.811702522446423,4.2295914,12.097820887762472
53,4.811702522446423,3.9901469,17.074115517998575
54,4.811702522446423,4.007567,16.71208038800474
55,4.811702522446423,3.4106143,29.11834769127854
56,4.811702522446423,4.63512,3.669857116355942
57,4.811702522446423,4.7911286,0.4275801952417628
58,4.811702522446423,5.739344,19.278864253386317
59,4.811702522446423,5.44335,13.127314352119651
60,4.811702522446423,6.999495,45.468158033400115
61,4.811702522446423,6.279258,30.49970868025424
62,4.811702522446423,5.701843,18.499486580533507
63,4.811702522446423,4.9246917,2.348215712006136
64,4.811702522446423,4.6845217,2.6431569022246473
65,4.811702522446423,4.6818204,2.6992967506175876
66,4.811702522446423,4.9132805,2.1110607761029665
67,4.811702522446423,5.031251,4.562801424313063
68,4.811702522446423,4.438966,7.746462365104727
69,4.811702522446423,3.9191027,18.550603440679662
70,4.811702522446423,4.2998896,10.636837076786724
71,4.811702522446423,4.5883045,4.642805779263353
72,4.811702522446423,4.3918295,8.726080422181324
73,4.811702522446423,4.253694,11.5969028089067
74,4.811702522446423,3.40119,29.314207879034598
75,4.811702522446423,3.4451914,28.399742766928764
76,4.811702522446423,5.2973475,10.092997663754959
77,4.811702522446423,4.712428,2.063187178067819
78,4.811702522446423,4.0689654,15.436055823349527
79,4.811702522446423,3.9263487,18.400011889721302
80,4.811702522446423,3.9866347,17.147107230856157
81,4.811702522446423,4.106074,14.664843946626597
82,4.811702522446423,3.9809768,17.264693704131783
83,4.811702522446423,4.2439976,11.79842157626247
84,4.811702522446423,4.2038283,12.633245401235053
85,4.811702522446423,3.9288785,18.347434667188427
86,4.811702522446423,3.9786172,17.313733075671497
87,4.811702522446423,3.801776,20.988965660764347
88,4.811702522446423,3.7128477,22.83713109163633
89,4.811702522446423,3.8043227,20.936036635121503
90,4.811702522446423,3.903122,18.88272539637975
91,4.811702522446423,3.8715405,19.53907108021255
92,4.811702522446423,3.7785602,21.471451238647326
93,4.811702522446423,3.6984982,23.13535111947194
94,4.811702522446423,3.9906764,17.063110522122077
95,4.811702522446423,3.5658457,25.89222398338245
96,4.811702522446423,3.89544,19.042374638676357
97,4.811702522446423,3.603964,25.10002283942276
98,4.811702522446423,3.8529425,19.925588733675898
99,4.811702522446423,3.7265313,22.55275030445045
6,3.505034544474096,3.6127841,3.074138112514508
7,3.505034544474096,2.8448668,18.83484409277448
8,3.505034544474096,3.5434258,1.095317419982867
9,3.505034544474096,3.2279942,7.904068772827423
10,3.505034544474096,2.6001406,25.816977305016266
11,3.505034544474096,2.2820263,34.89290156950634
12,3.505034544474096,3.2757006,6.542987591458206
13,3.505034544474096,3.7263305,6.313660291802978
14,3.505034544474096,3.2433224,7.466750148017167
15,3.505034544474096,2.6894877,23.267869073241695
16,3.505034544474096,2.8227062,19.467092642942678
17,3.505034544474096,2.2360327,36.20511592658231
18,3.505034544474096,2.4686532,29.56836314355676
19,3.505034544474096,3.1683555,9.60558520227963
20,3.505034544474096,2.972787,15.185232394695497
21,3.505034544474096,3.9344687,12.251924945739454
22,3.505034544474096,5.084202,45.05425690481995
23,3.505034544474096,5.529739,57.76560353060229
24,3.505034544474096,5.9350743,69.32998103351744
25,3.505034544474096,6.196454,76.78724616069282
26,3.505034544474096,5.3776474,53.426373739469646
27,3.505034544474096,5.1374483,46.57340022373121
28,3.505034544474096,4.933421,40.75242547114335
29,3.505034544474096,4.9894514,42.350990983880884
30,3.505034544474096,4.5015903,28.432122274504923
31,3.505034544474096,5.316082,51.66988893486242
32,3.505034544474096,5.0239615,43.3355785881612
33,3.505034544474096,5.3023596,51.27838295782708
34,3.505034544474096,3.9061165,11.44302391409916
35,3.505034544474096,3.1402547,10.407309939428085
36,3.505034544474096,2.9191976,16.714157241075263
37,3.505034544474096,3.7601624,7.27889570856738
38,3.505034544474096,3.8034344,8.513463239459144
39,3.505034544474096,3.6912565,5.312985543946176
40,3.505034544474096,3.6121323,3.0555409664095907
41,3.505034544474096,4.125212,17.693909723059736
42,3.505034544474096,4.0134726,14.505934424964778
43,3.505034544474096,3.9963088,14.016245855801282
44,3.505034544474096,4.30558,22.83987745422282
45,3.505034544474096,3.9749084,13.405682639130697
46,3.505034544474096,4.0500455,15.549374446253042
47,3.505034544474096,4.3086224,22.926673205612264
48,3.505034544474096,4.262698,21.61643828142456
49,3.505034544474096,4.316964,23.164667700096114
50,3.505034544474096,3.982283,13.61608751232649
51,3.505034544474096,3.7216992,6.181528044879782
52,3.505034544474096,3.9178958,11.779092165913186
53,3.505034544474096,3.5852401,2.288296453696333
54,3.505034544474096,3.6130135,3.0806818047430853
55,3.505034544474096,3.5621758,1.6302608585816292
56,3.505034544474096,3.6720557,4.765179192661095
57,3.505034544474096,3.9934306,13.934130000724998
58,3.505034544474096,3.9950228,13.979554924532108
59,3.505034544474096,3.9920237,13.893990366794817
60,3.505034544474096,3.982954,13.635228832421312
61,3.505034544474096,3.992198,13.89896275662755
62,3.505034544474096,4.117038,17.46069035533728
63,3.505034544474096,3.977094,13.468038176198649
64,3.505034544474096,4.0464,15.445369192432931
65,3.505034544474096,3.7687533,7.523998475794333
66,3.505034544474096,4.590499,30.968721306686607
67,3.505034544474096,4.000574,14.137936764293224
68,3.505034544474096,4.2569814,21.453335732301042
69,3.505034544474096,2.8969328,17.349378341663304
70,3.505034544474096,1.989002,43.25299896115406
71,3.505034544474096,3.138585,10.454945570069176
72,3.505034544474096,4.3304176,23.54850082387383
73,3.505034544474096,4.3454638,23.977772475808404
74,3.505034544474096,4.6980944,34.03846120112551
75,3.505034544474096,3.972145,13.326845432343577
76,3.505034544474096,4.322467,23.32166189618298
77,3.505034544474096,4.8837876,39.336362310269365
78,3.505034544474096,4.585149,30.816080502518968
79,3.505034544474096,4.104642,17.107031679299656
80,3.505034544474096,3.6671147,4.624210920576856
81,3.505034544474096,3.938374,12.363344570171986
82,3.505034544474096,3.5882862,2.375201039883759
83,3.505034544474096,4.874869,39.081906552590965
84,3.505034544474096,3.9890277,13.808514237330884
85,3.505034544474096,3.923537,11.940038425601719
86,3.505034544474096,3.5890014,2.395607564505102
87,3.505034544474096,3.9956043,13.996145429049259
88,3.505034544474096,4.8026667,37.02194951816486
89,3.505034544474096,3.742261,6.768161210344406
90,3.505034544474096,5.858043,67.13225274919778
91,3.505034544474096,4.5416007,29.573636053123366
92,3.505034544474096,3.951075,12.725710030048049
93,3.505034544474096,4.1443048,18.238627886952123
94,3.505034544474096,4.642749,32.45943153462547
95,3.505034544474096,4.0899053,16.686589250351254
96,3.505034544474096,4.13855,18.074436989848795
97,3.505034544474096,4.3754635,24.833676535826523
98,3.505034544474096,3.8700833,10.414984016725137
99,3.505034544474096,4.0179296,14.633094282055243
7,1082.955401330758,1088.7617,0.5361548049076772
8,1082.955401330758,1098.421,1.4280938215969101
10,1082.955401330758,1148.403,6.043420873138569
11,1082.955401330758,1238.4552,14.35883681576113
13,1082.955401330758,1230.995,13.669962179838196
14,1082.955401330758,1315.6666,21.488532617303004
16,1082.955401330758,1224.9312,13.110027507922242
17,1082.955401330758,1305.6099,20.559892094992062
19,1082.955401330758,1069.8096,1.213884800990332
20,1082.955401330758,1081.4722,0.13696162927718858
22,1082.955401330758,1054.5752,2.6206255570066634
23,1082.955401330758,1063.6188,1.785542312539757
24,1082.955401330758,1071.7622,1.0335785098586234
25,1082.955401330758,1079.1481,0.3515684982979813
26,1082.955401330758,1084.7579,0.16644574996713507
28,1082.955401330758,1194.1692,10.269470745120739
29,1082.955401330758,1201.2723,10.92537489457454
31,1082.955401330758,1160.2701,7.139235851799495
32,1082.955401330758,1116.8999,3.1344320339766876
33,1082.955401330758,1107.2402,2.2424592014038964
34,1082.955401330758,1113.4326,2.8142632484487398
35,1082.955401330758,1100.3481,1.6060442728407391
36,1082.955401330758,1102.3496,1.7908593484468591
37,1082.955401330758,1114.9939,2.958431632018042
38,1082.955401330758,1120.8582,3.4999366473948412
39,1082.955401330758,1122.9366,3.691864330509345
40,1082.955401330758,1115.8558,3.038022949952588
41,1082.955401330758,1133.9099,4.705134737404987
43,1082.955401330758,1134.3624,4.746919897521594
44,1082.955401330758,1120.1459,3.4341647538743665
45,1082.955401330758,1116.2689,3.0761672666061073
46,1082.955401330758,1119.765,3.3989962349739575
47,1082.955401330758,1110.523,2.5455847816185697
48,1082.955401330758,1114.4049,2.9040444192954555
50,1082.955401330758,1087.3644,0.4071246652112112
52,1082.955401330758,1080.0837,0.26516891580707447
53,1082.955401330758,1080.891,0.1906274364838693
54,1082.955401330758,1075.0406,0.7308474482854614
56,1082.955401330758,1067.7008,1.408607930478971
57,1082.955401330758,1066.0242,1.5634283173690695
